31.29628, PhraseCheck, (0.16, -0.03, 0.99), (0.16, -0.03, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.06, -1.38), (0.01187, 0.08312, -0.03741, 0.99577), (0.01187, 0.08312, -0.03741, 0.99577)
31.32406, PhraseCheck, (0.16, -0.03, 0.99), (0.16, -0.03, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.06, -1.38), (0.01136, 0.08258, -0.03790, 0.99580), (0.01136, 0.08258, -0.03790, 0.99580)
31.35184, PhraseCheck, (0.16, -0.03, 0.99), (0.16, -0.03, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.06, -1.38), (0.01040, 0.08178, -0.03854, 0.99585), (0.01040, 0.08178, -0.03854, 0.99585)
31.37961, PhraseCheck, (0.16, -0.02, 0.99), (0.16, -0.02, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.06, -1.38), (0.00929, 0.08055, -0.03899, 0.99594), (0.00929, 0.08055, -0.03899, 0.99594)
31.40739, PhraseCheck, (0.16, -0.02, 0.99), (0.16, -0.02, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.06, -1.38), (0.00812, 0.07898, -0.03941, 0.99606), (0.00812, 0.07898, -0.03941, 0.99606)
31.42128, PhraseCheck, (0.15, -0.02, 0.99), (0.15, -0.02, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00706, 0.07716, -0.03933, 0.99622), (0.00706, 0.07716, -0.03933, 0.99622)
31.44906, PhraseCheck, (0.15, -0.02, 0.99), (0.15, -0.02, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00658, 0.07615, -0.04018, 0.99626), (0.00658, 0.07615, -0.04018, 0.99626)
31.47684, PhraseCheck, (0.15, -0.02, 0.99), (0.15, -0.02, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00604, 0.07512, -0.04087, 0.99632), (0.00604, 0.07512, -0.04087, 0.99632)
31.50461, PhraseCheck, (0.15, -0.02, 0.99), (0.15, -0.02, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00527, 0.07486, -0.04175, 0.99631), (0.00527, 0.07486, -0.04175, 0.99631)
31.53239, PhraseCheck, (0.15, -0.02, 0.99), (0.15, -0.02, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00467, 0.07496, -0.04283, 0.99626), (0.00467, 0.07496, -0.04283, 0.99626)
31.56017, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00353, 0.07528, -0.04354, 0.99621), (0.00353, 0.07528, -0.04354, 0.99621)
31.58795, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00268, 0.07519, -0.04378, 0.99620), (0.00268, 0.07519, -0.04378, 0.99620)
31.62961, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00184, 0.07498, -0.04375, 0.99622), (0.00184, 0.07498, -0.04375, 0.99622)
31.6435, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00160, 0.07499, -0.04351, 0.99623), (0.00160, 0.07499, -0.04351, 0.99623)
31.67128, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00122, 0.07461, -0.04329, 0.99627), (0.00122, 0.07461, -0.04329, 0.99627)
31.69906, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00127, 0.07442, -0.04340, 0.99628), (0.00127, 0.07442, -0.04340, 0.99628)
31.72684, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00121, 0.07437, -0.04364, 0.99627), (0.00121, 0.07437, -0.04364, 0.99627)
31.75461, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00103, 0.07430, -0.04381, 0.99627), (0.00103, 0.07430, -0.04381, 0.99627)
31.7685, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00081, 0.07439, -0.04387, 0.99626), (0.00081, 0.07439, -0.04387, 0.99626)
31.79628, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00070, 0.07464, -0.04399, 0.99624), (0.00070, 0.07464, -0.04399, 0.99624)
31.82406, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00075, 0.07520, -0.04393, 0.99620), (0.00075, 0.07520, -0.04393, 0.99620)
31.85184, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00046, 0.07591, -0.04371, 0.99616), (0.00046, 0.07591, -0.04371, 0.99616)
31.87961, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00001, 0.07695, -0.04376, 0.99607), (0.00001, 0.07695, -0.04376, 0.99607)
31.8935, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (-0.00042, 0.07716, -0.04372, 0.99606), (-0.00042, 0.07716, -0.04372, 0.99606)
31.92128, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (-0.00038, 0.07713, -0.04393, 0.99605), (-0.00038, 0.07713, -0.04393, 0.99605)
31.94906, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (-0.00062, 0.07751, -0.04496, 0.99598), (-0.00062, 0.07751, -0.04496, 0.99598)
31.97684, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (-0.00043, 0.07711, -0.04529, 0.99599), (-0.00043, 0.07711, -0.04529, 0.99599)
32.00461, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00005, 0.07631, -0.04555, 0.99604), (0.00005, 0.07631, -0.04555, 0.99604)
32.03239, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00087, 0.07601, -0.04557, 0.99606), (0.00087, 0.07601, -0.04557, 0.99606)
32.04628, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00116, 0.07547, -0.04562, 0.99610), (0.00116, 0.07547, -0.04562, 0.99610)
32.07406, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00125, 0.07502, -0.04544, 0.99615), (0.00125, 0.07502, -0.04544, 0.99615)
32.10183, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00186, 0.07478, -0.04544, 0.99616), (0.00186, 0.07478, -0.04544, 0.99616)
32.12961, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00184, 0.07499, -0.04538, 0.99615), (0.00184, 0.07499, -0.04538, 0.99615)
32.1435, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00159, 0.07501, -0.04556, 0.99614), (0.00159, 0.07501, -0.04556, 0.99614)
32.17128, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00099, 0.07524, -0.04521, 0.99614), (0.00099, 0.07524, -0.04521, 0.99614)
32.19906, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00047, 0.07554, -0.04524, 0.99612), (0.00047, 0.07554, -0.04524, 0.99612)
32.21294, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (-0.00005, 0.07612, -0.04565, 0.99605), (-0.00005, 0.07612, -0.04565, 0.99605)
32.24072, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (-0.00024, 0.07643, -0.04583, 0.99602), (-0.00024, 0.07643, -0.04583, 0.99602)
32.2685, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (-0.00045, 0.07603, -0.04549, 0.99607), (-0.00045, 0.07603, -0.04549, 0.99607)
32.29628, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (-0.00046, 0.07607, -0.04580, 0.99605), (-0.00046, 0.07607, -0.04580, 0.99605)
32.32406, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00012, 0.07582, -0.04589, 0.99607), (0.00012, 0.07582, -0.04589, 0.99607)
32.35183, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00058, 0.07547, -0.04599, 0.99609), (0.00058, 0.07547, -0.04599, 0.99609)
32.37961, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00049, 0.07571, -0.04598, 0.99607), (0.00049, 0.07571, -0.04598, 0.99607)
32.3935, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00043, 0.07590, -0.04599, 0.99605), (0.00043, 0.07590, -0.04599, 0.99605)
32.42128, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00071, 0.07617, -0.04607, 0.99603), (0.00071, 0.07617, -0.04607, 0.99603)
32.44906, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00167, 0.07678, -0.04627, 0.99597), (0.00167, 0.07678, -0.04627, 0.99597)
32.47683, PhraseCheck, (0.15, -0.01, 0.99), (0.15, -0.01, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00298, 0.07725, -0.04608, 0.99594), (0.00298, 0.07725, -0.04608, 0.99594)
32.50461, PhraseCheck, (0.16, -0.02, 0.99), (0.16, -0.02, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.07, -1.38), (0.00548, 0.07822, -0.04546, 0.99588), (0.00548, 0.07822, -0.04546, 0.99588)
32.53239, PhraseCheck, (0.16, -0.03, 0.99), (0.16, -0.03, 0.99), 0, 0, (-0.01, 1.07, -1.37), (0.05, 1.06, -1.38), (0.01044, 0.08136, -0.04575, 0.99558), (0.01044, 0.08136, -0.04575, 0.99558)
32.56017, PhraseCheck, (0.17, -0.04, 0.98), (0.17, -0.04, 0.98), 0, 0, (-0.01, 1.07, -1.37), (0.06, 1.06, -1.39), (0.01830, 0.08819, -0.04626, 0.99486), (0.01830, 0.08819, -0.04626, 0.99486)
32.58794, PhraseCheck, (0.19, -0.07, 0.98), (0.19, -0.07, 0.98), 0, 0, (-0.01, 1.07, -1.37), (0.06, 1.06, -1.39), (0.02846, 0.09922, -0.04425, 0.99367), (0.02846, 0.09922, -0.04425, 0.99367)
32.61572, PhraseCheck, (0.21, -0.08, 0.97), (0.21, -0.08, 0.97), 0, 0, (-0.01, 1.06, -1.37), (0.06, 1.06, -1.39), (0.03659, 0.10917, -0.04278, 0.99243), (0.03659, 0.10917, -0.04278, 0.99243)
32.62961, PhraseCheck, (0.25, -0.11, 0.96), (0.25, -0.11, 0.96), 0, 0, (0.00, 1.06, -1.37), (0.06, 1.06, -1.39), (0.05102, 0.12784, -0.04122, 0.98962), (0.05102, 0.12784, -0.04122, 0.98962)
32.65739, PhraseCheck, (0.30, -0.14, 0.94), (0.30, -0.14, 0.94), 0, 0, (0.00, 1.06, -1.37), (0.07, 1.05, -1.39), (0.06648, 0.15557, -0.04317, 0.98464), (0.06648, 0.15557, -0.04317, 0.98464)
32.68517, PhraseCheck, (0.34, -0.17, 0.92), (0.34, -0.17, 0.92), 0, 0, (0.01, 1.05, -1.37), (0.07, 1.05, -1.40), (0.07637, 0.17850, -0.04330, 0.98002), (0.07637, 0.17850, -0.04330, 0.98002)
32.69906, PhraseCheck, (0.41, -0.20, 0.89), (0.41, -0.20, 0.89), 0, 0, (0.02, 1.05, -1.37), (0.08, 1.05, -1.40), (0.09400, 0.21383, -0.04047, 0.97149), (0.09400, 0.21383, -0.04047, 0.97149)
32.72683, PhraseCheck, (0.47, -0.22, 0.85), (0.47, -0.22, 0.85), 0, 0, (0.02, 1.05, -1.37), (0.08, 1.05, -1.41), (0.10114, 0.24974, -0.04249, 0.96208), (0.10114, 0.24974, -0.04249, 0.96208)
32.75461, PhraseCheck, (0.53, -0.22, 0.82), (0.53, -0.22, 0.82), 0, 0, (0.03, 1.05, -1.37), (0.09, 1.04, -1.41), (0.10249, 0.28347, -0.04492, 0.95243), (0.10249, 0.28347, -0.04492, 0.95243)
32.78239, PhraseCheck, (0.58, -0.23, 0.78), (0.58, -0.23, 0.78), 0, 0, (0.04, 1.04, -1.38), (0.09, 1.04, -1.42), (0.10605, 0.31353, -0.04591, 0.94252), (0.10605, 0.31353, -0.04591, 0.94252)
32.81017, PhraseCheck, (0.62, -0.24, 0.75), (0.62, -0.24, 0.75), 0, 0, (0.04, 1.04, -1.38), (0.10, 1.04, -1.42), (0.11377, 0.33813, -0.04833, 0.93294), (0.11377, 0.33813, -0.04833, 0.93294)
32.83794, PhraseCheck, (0.65, -0.24, 0.72), (0.65, -0.24, 0.72), 0, 0, (0.05, 1.04, -1.38), (0.10, 1.04, -1.43), (0.11209, 0.35586, -0.05003, 0.92644), (0.11209, 0.35586, -0.05003, 0.92644)
32.86572, PhraseCheck, (0.67, -0.24, 0.70), (0.67, -0.24, 0.70), 0, 0, (0.05, 1.04, -1.38), (0.10, 1.04, -1.43), (0.11142, 0.36945, -0.05171, 0.92110), (0.11142, 0.36945, -0.05171, 0.92110)
32.8935, PhraseCheck, (0.69, -0.25, 0.68), (0.69, -0.25, 0.68), 0, 0, (0.06, 1.04, -1.39), (0.10, 1.04, -1.43), (0.11180, 0.38114, -0.05474, 0.91610), (0.11180, 0.38114, -0.05474, 0.91610)
32.92128, PhraseCheck, (0.70, -0.25, 0.67), (0.70, -0.25, 0.67), 0, 0, (0.06, 1.04, -1.39), (0.11, 1.04, -1.44), (0.11398, 0.39008, -0.05880, 0.91181), (0.11398, 0.39008, -0.05880, 0.91181)
32.94906, PhraseCheck, (0.71, -0.26, 0.66), (0.71, -0.26, 0.66), 0, 0, (0.06, 1.04, -1.39), (0.11, 1.04, -1.44), (0.11676, 0.39733, -0.06483, 0.90791), (0.11676, 0.39733, -0.06483, 0.90791)
32.97683, PhraseCheck, (0.71, -0.27, 0.65), (0.71, -0.27, 0.65), 0, 0, (0.07, 1.04, -1.39), (0.11, 1.04, -1.44), (0.11941, 0.40327, -0.06992, 0.90456), (0.11941, 0.40327, -0.06992, 0.90456)
33.00461, PhraseCheck, (0.72, -0.28, 0.64), (0.72, -0.28, 0.64), 0, 0, (0.07, 1.04, -1.39), (0.11, 1.04, -1.44), (0.12110, 0.40768, -0.07463, 0.90198), (0.12110, 0.40768, -0.07463, 0.90198)
33.03239, PhraseCheck, (0.72, -0.28, 0.64), (0.72, -0.28, 0.64), 0, 0, (0.07, 1.04, -1.39), (0.11, 1.04, -1.44), (0.11842, 0.40890, -0.07640, 0.90163), (0.11842, 0.40890, -0.07640, 0.90163)
33.06017, PhraseCheck, (0.72, -0.27, 0.64), (0.72, -0.27, 0.64), 0, 0, (0.07, 1.04, -1.39), (0.11, 1.04, -1.44), (0.11458, 0.40966, -0.07850, 0.90160), (0.11458, 0.40966, -0.07850, 0.90160)
33.08794, PhraseCheck, (0.72, -0.26, 0.64), (0.72, -0.26, 0.64), 0, 0, (0.07, 1.04, -1.39), (0.12, 1.04, -1.44), (0.11083, 0.40877, -0.07825, 0.90250), (0.11083, 0.40877, -0.07825, 0.90250)
33.11572, PhraseCheck, (0.72, -0.26, 0.65), (0.72, -0.26, 0.65), 0, 0, (0.07, 1.04, -1.39), (0.12, 1.04, -1.45), (0.10910, 0.40628, -0.07768, 0.90388), (0.10910, 0.40628, -0.07768, 0.90388)
33.1435, PhraseCheck, (0.71, -0.26, 0.65), (0.71, -0.26, 0.65), 0, 0, (0.07, 1.04, -1.40), (0.12, 1.04, -1.45), (0.10944, 0.40281, -0.07779, 0.90538), (0.10944, 0.40281, -0.07779, 0.90538)
33.17128, PhraseCheck, (0.71, -0.26, 0.66), (0.71, -0.26, 0.66), 0, 0, (0.07, 1.04, -1.40), (0.12, 1.04, -1.44), (0.10722, 0.40073, -0.07768, 0.90658), (0.10722, 0.40073, -0.07768, 0.90658)
33.18517, PhraseCheck, (0.71, -0.25, 0.66), (0.71, -0.25, 0.66), 0, 0, (0.07, 1.04, -1.40), (0.12, 1.04, -1.44), (0.10462, 0.39728, -0.07732, 0.90843), (0.10462, 0.39728, -0.07732, 0.90843)
33.21294, PhraseCheck, (0.70, -0.25, 0.67), (0.70, -0.25, 0.67), 0, 0, (0.07, 1.04, -1.40), (0.12, 1.04, -1.44), (0.10156, 0.39306, -0.07681, 0.91065), (0.10156, 0.39306, -0.07681, 0.91065)
33.24072, PhraseCheck, (0.70, -0.23, 0.68), (0.70, -0.23, 0.68), 0, 0, (0.07, 1.04, -1.40), (0.12, 1.04, -1.44), (0.09606, 0.38882, -0.07647, 0.91310), (0.09606, 0.38882, -0.07647, 0.91310)
33.2685, PhraseCheck, (0.69, -0.23, 0.69), (0.69, -0.23, 0.69), 0, 0, (0.07, 1.05, -1.40), (0.12, 1.04, -1.44), (0.09287, 0.38522, -0.07689, 0.91491), (0.09287, 0.38522, -0.07689, 0.91491)
33.29628, PhraseCheck, (0.69, -0.22, 0.69), (0.69, -0.22, 0.69), 0, 0, (0.07, 1.05, -1.39), (0.12, 1.04, -1.44), (0.08995, 0.38233, -0.07768, 0.91635), (0.08995, 0.38233, -0.07768, 0.91635)
33.32406, PhraseCheck, (0.68, -0.22, 0.70), (0.68, -0.22, 0.70), 0, 0, (0.07, 1.05, -1.39), (0.12, 1.04, -1.44), (0.08727, 0.38041, -0.07751, 0.91742), (0.08727, 0.38041, -0.07751, 0.91742)
33.35183, PhraseCheck, (0.68, -0.22, 0.70), (0.68, -0.22, 0.70), 0, 0, (0.07, 1.05, -1.39), (0.12, 1.04, -1.44), (0.08557, 0.37785, -0.07663, 0.91871), (0.08557, 0.37785, -0.07663, 0.91871)
33.37961, PhraseCheck, (0.67, -0.21, 0.71), (0.67, -0.21, 0.71), 0, 0, (0.07, 1.05, -1.39), (0.12, 1.04, -1.44), (0.08151, 0.37284, -0.07460, 0.92129), (0.08151, 0.37284, -0.07460, 0.92129)
33.40739, PhraseCheck, (0.67, -0.19, 0.72), (0.67, -0.19, 0.72), 0, 0, (0.07, 1.05, -1.39), (0.12, 1.05, -1.44), (0.07670, 0.36550, -0.07139, 0.92490), (0.07670, 0.36550, -0.07139, 0.92490)
33.43517, PhraseCheck, (0.65, -0.18, 0.74), (0.65, -0.18, 0.74), 0, 0, (0.07, 1.05, -1.39), (0.12, 1.05, -1.44), (0.07220, 0.35490, -0.06719, 0.92969), (0.07220, 0.35490, -0.06719, 0.92969)
33.46294, PhraseCheck, (0.63, -0.17, 0.76), (0.63, -0.17, 0.76), 0, 0, (0.07, 1.05, -1.39), (0.12, 1.05, -1.43), (0.06520, 0.34011, -0.06406, 0.93593), (0.06520, 0.34011, -0.06406, 0.93593)
33.49072, PhraseCheck, (0.61, -0.14, 0.78), (0.61, -0.14, 0.78), 0, 0, (0.06, 1.06, -1.39), (0.12, 1.05, -1.43), (0.05496, 0.32650, -0.06142, 0.94160), (0.05496, 0.32650, -0.06142, 0.94160)
33.5185, PhraseCheck, (0.58, -0.12, 0.80), (0.58, -0.12, 0.80), 0, 0, (0.06, 1.06, -1.39), (0.11, 1.05, -1.43), (0.04435, 0.31092, -0.05622, 0.94773), (0.04435, 0.31092, -0.05622, 0.94773)
33.54628, PhraseCheck, (0.55, -0.10, 0.83), (0.55, -0.10, 0.83), 0, 0, (0.06, 1.06, -1.39), (0.11, 1.06, -1.42), (0.03525, 0.29272, -0.05379, 0.95403), (0.03525, 0.29272, -0.05379, 0.95403)
33.57406, PhraseCheck, (0.52, -0.08, 0.85), (0.52, -0.08, 0.85), 0, 0, (0.05, 1.07, -1.38), (0.11, 1.06, -1.42), (0.02433, 0.27255, -0.05240, 0.96040), (0.02433, 0.27255, -0.05240, 0.96040)
33.60183, PhraseCheck, (0.49, -0.05, 0.87), (0.49, -0.05, 0.87), 0, 0, (0.05, 1.07, -1.38), (0.10, 1.06, -1.42), (0.01422, 0.25251, -0.05423, 0.96597), (0.01422, 0.25251, -0.05423, 0.96597)
33.62961, PhraseCheck, (0.46, -0.03, 0.89), (0.46, -0.03, 0.89), 0, 0, (0.04, 1.07, -1.38), (0.10, 1.06, -1.41), (0.00259, 0.23726, -0.05734, 0.96975), (0.00259, 0.23726, -0.05734, 0.96975)
33.65739, PhraseCheck, (0.43, -0.01, 0.90), (0.43, -0.01, 0.90), 0, 0, (0.04, 1.07, -1.38), (0.10, 1.07, -1.41), (-0.00923, 0.21978, -0.05562, 0.97392), (-0.00923, 0.21978, -0.05562, 0.97392)
33.68517, PhraseCheck, (0.40, 0.01, 0.92), (0.40, 0.01, 0.92), 0, 0, (0.03, 1.08, -1.38), (0.09, 1.07, -1.41), (-0.01649, 0.20384, -0.05827, 0.97713), (-0.01649, 0.20384, -0.05827, 0.97713)
33.71294, PhraseCheck, (0.38, 0.03, 0.93), (0.38, 0.03, 0.93), 0, 0, (0.03, 1.08, -1.38), (0.09, 1.07, -1.41), (-0.02452, 0.19013, -0.05875, 0.97969), (-0.02452, 0.19013, -0.05875, 0.97969)
33.74072, PhraseCheck, (0.35, 0.04, 0.94), (0.35, 0.04, 0.94), 0, 0, (0.03, 1.08, -1.38), (0.09, 1.07, -1.41), (-0.02932, 0.17711, -0.05754, 0.98207), (-0.02932, 0.17711, -0.05754, 0.98207)
33.7685, PhraseCheck, (0.33, 0.05, 0.94), (0.33, 0.05, 0.94), 0, 0, (0.02, 1.08, -1.38), (0.09, 1.07, -1.41), (-0.03384, 0.16525, -0.05792, 0.98397), (-0.03384, 0.16525, -0.05792, 0.98397)
33.79628, PhraseCheck, (0.31, 0.06, 0.95), (0.31, 0.06, 0.95), 0, 0, (0.02, 1.08, -1.38), (0.08, 1.07, -1.40), (-0.03838, 0.15315, -0.05704, 0.98581), (-0.03838, 0.15315, -0.05704, 0.98581)
33.82406, PhraseCheck, (0.29, 0.06, 0.96), (0.29, 0.06, 0.96), 0, 0, (0.02, 1.08, -1.38), (0.08, 1.07, -1.40), (-0.03826, 0.14268, -0.05847, 0.98730), (-0.03826, 0.14268, -0.05847, 0.98730)
33.85183, PhraseCheck, (0.27, 0.06, 0.96), (0.27, 0.06, 0.96), 0, 0, (0.01, 1.08, -1.39), (0.08, 1.07, -1.40), (-0.03964, 0.13436, -0.05872, 0.98840), (-0.03964, 0.13436, -0.05872, 0.98840)
33.87961, PhraseCheck, (0.26, 0.06, 0.97), (0.26, 0.06, 0.97), 0, 0, (0.01, 1.08, -1.39), (0.08, 1.07, -1.40), (-0.03694, 0.12676, -0.05812, 0.98954), (-0.03694, 0.12676, -0.05812, 0.98954)
33.90739, PhraseCheck, (0.24, 0.05, 0.97), (0.24, 0.05, 0.97), 0, 0, (0.01, 1.08, -1.39), (0.08, 1.07, -1.40), (-0.03438, 0.11995, -0.05845, 0.99046), (-0.03438, 0.11995, -0.05845, 0.99046)
33.93517, PhraseCheck, (0.23, 0.05, 0.97), (0.23, 0.05, 0.97), 0, 0, (0.01, 1.08, -1.39), (0.07, 1.07, -1.40), (-0.03041, 0.11466, -0.05863, 0.99121), (-0.03041, 0.11466, -0.05863, 0.99121)
33.96294, PhraseCheck, (0.22, 0.04, 0.97), (0.22, 0.04, 0.97), 0, 0, (0.01, 1.08, -1.39), (0.07, 1.07, -1.40), (-0.02758, 0.11064, -0.05801, 0.99178), (-0.02758, 0.11064, -0.05801, 0.99178)
33.99072, PhraseCheck, (0.22, 0.04, 0.98), (0.22, 0.04, 0.98), 0, 0, (0.01, 1.08, -1.39), (0.07, 1.07, -1.40), (-0.02417, 0.10694, -0.05803, 0.99228), (-0.02417, 0.10694, -0.05803, 0.99228)
34.0185, PhraseCheck, (0.21, 0.03, 0.98), (0.21, 0.03, 0.98), 0, 0, (0.00, 1.08, -1.39), (0.07, 1.07, -1.40), (-0.02147, 0.10325, -0.05774, 0.99275), (-0.02147, 0.10325, -0.05774, 0.99275)
34.04628, PhraseCheck, (0.20, 0.03, 0.98), (0.20, 0.03, 0.98), 0, 0, (0.00, 1.08, -1.39), (0.07, 1.07, -1.40), (-0.01997, 0.10023, -0.05852, 0.99304), (-0.01997, 0.10023, -0.05852, 0.99304)
34.07406, PhraseCheck, (0.20, 0.02, 0.98), (0.20, 0.02, 0.98), 0, 0, (0.00, 1.08, -1.39), (0.07, 1.07, -1.40), (-0.01821, 0.09870, -0.05827, 0.99324), (-0.01821, 0.09870, -0.05827, 0.99324)
34.10183, PhraseCheck, (0.20, 0.02, 0.98), (0.20, 0.02, 0.98), 0, 0, (0.00, 1.08, -1.39), (0.07, 1.07, -1.40), (-0.01603, 0.09850, -0.05822, 0.99330), (-0.01603, 0.09850, -0.05822, 0.99330)
34.12961, PhraseCheck, (0.20, 0.01, 0.98), (0.20, 0.01, 0.98), 0, 0, (0.00, 1.08, -1.39), (0.07, 1.07, -1.40), (-0.01112, 0.09752, -0.05745, 0.99351), (-0.01112, 0.09752, -0.05745, 0.99351)
